202,203,204,206,208,209,210,211,212,213,214,216,217,220,221,223,302,303,306,307,308,310,311,312,314,315,316,317,318,319,320,324,402,403,404,405,406,407,411,412,413,414,416,419,420,421,423,424,501,503,505,506,508,509,510,512,513,514,516,518,520,521,522,524
-0.21873,-0.10129,0.12073,0.26348,-0.06079,-0.19227,-0.08583,0.15025,-0.05047,-0.05955,0.00745,-0.07631,0.00168,-0.23917,-0.14613,0.06261,-0.22483,-0.30267,0.01604,-0.41973,-0.34519,-0.20186,-0.20915,-0.07487,-0.1824,-0.16825,-0.05903,0.07425,0.06425,-0.48428,-0.39051,-0.08088,-0.14185,-0.49921,-0.41398,-0.09357,-0.19416,-0.75333,-0.52736,-1.27222,-0.3909,-0.37745,-1.05871,-1.62861,-0.83854,-0.76333,-0.17422,-0.05041,-0.40943,-0.19625,-0.17262,-0.12119,-0.90776,-0.91504,-0.11884,-0.08321,-0.18253,-0.27003,-0.60971,-0.3226,-0.3175,-0.95844,-0.23594,-0.17239
-0.02471,-0.08704,0.0603,0.07947,0.01824,0.01859,-0.04421,0.08196,-0.0139,0.05836,-0.0122,0.00368,0.04295,-0.02286,0.03184,0.0058,-0.0564,-0.05449,0.07118,0.04154,0.02344,-0.01022,-0.0413,0.03813,-0.03339,-0.03883,0.08661,0.08335,0.07681,-0.00122,0.00457,-0.00292,-0.00898,-0.00376,0.95411,0.64662,0.06551,0.59916,0.23027,0.71195,0.03804,-0.07036,0.325,1.04234,0.48529,0.75611,0.19471,0.11989,-0.07233,0.35148,0.90566,0.87495,0.8921,0.67845,0.53867,0.26766,0.28538,0.48916,1.14055,0.40837,0.39037,0.46038,0.51184,0.38269
-0.13495,-0.10166,0.06133,0.00048,-0.06738,-0.15007,-0.0357,0.05359,-0.07791,-0.11811,-0.16291,-0.03928,-0.0497,0.03897,0.07905,-0.07597,0.0586,0.08755,-0.036,0.03793,-0.02486,0.05964,-0.02448,-0.0444,0.08186,0.13224,-0.00711,0.0553,0.00082,0.00253,0.03579,-0.08065,0.46014,0.36986,0.41431,0.3553,0.26037,0.72693,0.36882,0.36689,0.41597,0.36898,0.37426,0.88297,0.55332,0.46589,0.40607,0.40801,0.23898,0.25289,0.3709,0.37129,0.59601,0.47869,0.30045,0.26901,0.27768,0.22436,0.36231,0.25509,0.40923,0.40322,0.40877,0.39372
-0.06368,-0.08346,-0.00812,-0.03437,-0.01347,0.07186,0.03347,0.08742,0.03559,-0.06187,-0.02064,0.03508,0.17924,0.03682,-0.01653,0.06726,-0.05938,-0.03296,0.04572,-0.03364,0.06378,0.01554,0.00925,0.02528,-0.05493,-0.08654,-0.01042,0.01212,-0.05956,0.03966,0.04201,0.09429,-0.37963,-0.20331,0.17979,-0.07489,-0.03378,0.06203,0.03239,-0.01012,-0.16215,-0.12544,-0.04339,0.06058,0.1386,0.10156,0.00548,0.06885,-0.19664,-0.25105,0.20341,0.34648,0.3706,0.20818,0.02207,0.02788,-0.22289,-0.10282,0.3211,0.02683,-0.092,0.03947,-0.07717,0.01433
-0.02126,-0.0056,0.02958,0.11904,-0.05789,-0.13282,-0.00927,0.1064,0.03799,0.01175,-0.03689,-0.02562,0.11013,-0.0548,-0.02288,-0.01677,0.02511,-0.04304,0.05202,-0.00665,0.06098,0.03508,-0.03495,0.03339,0.0103,0.00463,0.08041,0.08319,0.06088,-0.1703,-0.15339,0.06168,-0.12997,-0.31436,-0.20118,-0.14159,-0.11191,-0.35367,-0.30862,-0.25796,-0.14017,-0.15372,-0.02898,-0.28208,-0.5331,-0.38697,-0.2552,-0.13771,-0.13504,-0.18045,-0.11366,-0.0267,-0.37951,-0.37742,-0.32406,-0.2016,-0.15035,-0.17361,-0.09072,-0.14088,-0.36197,-0.32298,-0.16835,-0.46202
0.05893,0.07861,0.07088,-0.00916,0.02855,0.00776,0.01471,0.00534,0.0613,0.02912,0.02147,0.05204,0.07042,0.00358,0.06801,0.02086,0.21705,0.07412,-0.0284,0.02946,0.13347,0.03481,-0.00961,0.04815,0.0272,0.24617,-0.03694,-0.00471,-0.01651,-0.08458,-0.00831,0.0403,0.56221,0.63722,0.87179,0.69194,0.66973,0.76398,0.39994,0.59879,0.69495,0.63043,0.92538,1.25109,0.86988,0.89923,0.96106,0.4937,0.65215,0.74316,1.00276,1.03424,0.93334,1.17827,0.28756,0.58459,0.72319,0.73871,1.05174,0.749,0.50454,0.89256,1.10006,0.48832
-0.07689,-0.03637,0.02148,0.11231,-0.10963,0.01282,-0.0532,0.01738,0.05351,-0.01154,-0.02618,0.14468,0.09799,-0.07416,-0.08002,0.14816,-0.01364,-0.0412,0.06985,-0.09861,-0.00352,-0.03077,-0.07834,0.15,-0.00211,-0.03761,0.03849,0.0366,0.0052,-0.1112,-0.02551,0.22072,0.12804,0.08506,1.44789,1.06628,-0.07975,1.01046,0.25232,0.35759,0.15283,0.24549,0.07587,1.18439,0.79969,0.81973,0.08139,0.0866,0.09415,0.46558,1.5527,1.58352,1.14292,1.01017,0.35973,0.14617,0.46467,0.5586,1.73241,1.25996,-0.2202,0.23931,0.42929,0.09876
-0.13845,-0.16294,0.10883,0.05297,-0.01563,-0.07956,-0.04107,0.05409,-0.01728,0.00558,-0.03275,0.00128,-0.02197,-0.03787,-0.04024,0.00851,-0.09762,-0.08645,0.00595,-0.09339,-0.11628,0.03512,-0.1148,-0.06827,-0.09146,-0.09411,-0.05978,0.00813,0.02851,-0.16313,-0.04309,-0.08888,0.02231,-0.06039,0.23244,0.22705,0.16265,0.0884,0.03807,0.12363,-0.04761,-0.0803,0.13037,0.10465,0.03704,0.13428,0.07734,0.12204,-0.05003,0.00387,0.30722,0.21663,0.20192,0.06752,0.17776,0.13879,0.05799,0.0181,0.32854,0.13131,0.15267,0.12353,0.07343,0.23903
-0.02447,0.03059,-0.04924,-0.05499,-0.00002,0.04622,0.00907,0.01165,-0.02472,-0.01664,-0.01734,-0.03896,-0.05572,0.01867,0.04979,-0.06962,-0.00082,0.02147,-0.03468,0.30465,0.03117,0.24709,-0.07364,0.00768,0.07625,0.10721,-0.00372,0.00546,0.00369,0.02361,0.05561,-0.05564,0.24283,0.28495,1.56857,1.21546,0.1679,1.70222,0.13883,0.44344,0.37512,0.22401,0.33243,1.7059,1.59644,1.31184,0.36883,0.02993,0.19276,0.7456,1.45392,1.26811,1.41683,1.52052,0.2294,0.12175,0.75941,0.79289,1.45416,1.41064,0.32812,1.43218,1.12585,0.29225
0.02041,-0.06606,0.01154,-0.05854,-0.06151,-0.08446,0.00069,0.07911,-0.15023,-0.06003,-0.12826,0.00267,-0.01651,-0.0617,-0.11603,-0.01703,-0.01554,-0.0004,0.03209,-0.00034,-0.10826,-0.00053,0.04699,0.07006,0.04917,0.08783,0.06212,0.0887,0.03629,-0.06147,-0.10692,-0.02593,-0.15582,-0.26154,0.46821,0.4322,0.19832,0.17843,0.12747,0.05207,-0.16147,-0.12026,0.25257,0.4279,0.20871,0.19138,-0.04654,-0.02071,-0.19038,-0.1383,0.62877,0.49967,0.38211,0.255,-0.04882,0.03217,-0.16097,-0.18176,0.47253,0.25298,-0.06799,0.02667,-0.00279,-0.05102
0.01314,0.02568,-0.05705,0.01448,-0.03604,0.00831,-0.00395,0.05545,-0.00902,0.03018,0.03197,0.03584,-0.03801,-0.01322,0.00008,0.0175,-0.03567,-0.04242,0.05524,-0.08185,-0.01051,-0.1014,-0.02213,-0.01903,-0.01449,0.01905,0.0296,-0.01164,-0.00917,-0.09168,-0.04874,0.0019,0.09372,-0.04405,-0.44243,-0.01366,-0.00023,-0.34557,-0.50703,-0.41721,-0.04841,0.08927,-0.16225,-0.77685,-0.54885,-0.45517,-0.1982,-0.1965,-0.01899,0.04894,-0.28821,-0.23766,-0.6605,-0.64191,-0.20728,-0.19891,0.0877,0.02621,-0.44356,-0.11816,-0.1457,-0.62911,-0.15753,-0.22094
-0.07312,-0.06119,0.06218,-0.01138,-0.05944,-0.04725,0.05246,-0.04329,0.00008,-0.04995,-0.08248,-0.00242,0.02237,-0.00615,0.01404,0.02639,-0.02992,-0.04718,0.02102,-0.01553,-0.06474,0.05667,-0.06838,-0.00806,-0.04241,-0.02776,0.04596,0.0569,0.00401,-0.07647,-0.00673,0.00716,0.03306,-0.06125,0.4141,0.35093,0.17406,0.33556,0.16263,0.37627,-0.05613,-0.07798,0.38983,0.49508,0.31323,0.39579,0.11703,0.18558,-0.10334,-0.11388,0.4225,0.3214,0.44188,0.3182,0.30858,0.17812,0.01005,-0.11869,0.4609,0.27824,0.20543,0.4633,0.22237,0.16411
-0.06828,0.06731,0.02121,-0.14141,0.11722,-0.04564,0.03884,-0.00817,-0.04273,-0.01898,-0.07115,-0.00679,0.10721,0.07504,0.05881,0.08448,0.01651,0.03727,-0.00522,-0.02947,0.1329,-0.01575,0.09648,0.1694,-0.0575,-0.03382,0.07951,-0.00361,-0.08777,0.03248,-0.0446,-0.12184,-0.23481,-0.241,-0.43656,-0.18803,-0.14441,-0.11122,0.06165,-0.07339,-0.12865,-0.18498,-0.1269,-0.16065,-0.26618,-0.11665,-0.0028,-0.01235,-0.08307,-0.29265,-0.24066,-0.2449,-0.40466,-0.48215,0.00767,-0.17437,-0.21476,-0.07411,-0.50388,-0.22539,-0.16733,-0.44505,0.0276,-0.09785
-0.06665,0.01702,-0.03912,-0.02486,-0.02944,-0.33682,0.00631,0.12368,-0.07497,-0.10229,-0.00012,-0.14719,-0.22049,-0.17029,-0.24886,0.00481,-0.02161,-0.06442,-0.04354,-0.16962,-0.15495,-0.06587,-0.08838,-0.00043,0.01297,0.03314,-0.10994,0.04092,0.01627,-0.22013,-0.16059,-0.07213,0.02527,-0.26746,-0.48585,-0.22961,-0.20222,-0.46299,-0.08866,-0.40329,-0.0799,0.00216,-0.39895,-0.62816,-0.60911,-0.49487,-0.09381,-0.01853,-0.13159,-0.08205,-0.39406,-0.33568,-0.7408,-0.62394,-0.11145,-0.08054,-0.09415,-0.16217,-0.37769,-0.32696,-0.07047,-0.75784,-0.16508,0.00284
0.00813,-0.06983,0.08081,0.08781,-0.03347,-0.02849,0.0121,-0.00446,-0.01283,-0.05682,-0.00743,0.01391,0.10647,0.03893,0.05508,0.06689,0.00508,0.02544,0.0785,-0.05945,-0.02532,0.01807,0.01488,-0.00182,0.02005,-0.01288,0.07387,0.0583,0.0638,-0.03866,-0.03606,0.0109,-0.02305,-0.09122,0.76326,0.54244,0.18234,0.74177,0.15723,0.26744,-0.04743,-0.05603,0.31607,0.90327,0.57967,0.75125,0.05866,0.10862,-0.04381,0.04367,0.82864,0.74381,0.85436,0.71482,0.37635,0.13908,0.03857,0.0686,0.87414,0.48148,0.4071,0.67418,0.30686,0.23586
-0.02217,0.03207,0.00171,0.0296,0.03383,-0.01469,-0.00045,0.03662,-0.02195,-0.03125,-0.00169,-0.00038,-0.07752,-0.0681,0.00147,-0.03871,0.01534,-0.02509,0.02219,0.03695,0.02174,0.03906,0.02517,0.04884,0.02153,0.00649,-0.0227,0.04272,0.018,0.03089,0.00651,0.00416,0.04085,0.04144,0.40777,0.11104,0.09849,0.41056,0.16127,0.26936,0.05781,-0.00472,0.13161,0.53234,0.30706,0.23982,0.08755,0.07879,-0.03164,-0.05086,0.29131,0.10043,0.33301,0.17788,0.07989,0.07711,-0.03616,-0.01704,0.59461,0.11145,0.06763,0.16628,0.03774,0.09996
-0.14222,-0.08296,0.00845,0.06133,0.01734,-0.06898,0.0035,0.04933,0.08916,-0.00556,0.07905,-0.0354,-0.00958,0.00329,-0.02419,0.11544,0.012,-0.0895,0.07301,0.01019,-0.02229,0.08857,0.05177,0.13229,-0.03378,0.05786,0.01178,0.00252,0.0225,-0.08828,-0.01942,0.0544,-0.41575,-0.44342,-0.29796,-0.1082,-0.10151,-0.19984,0.0145,-0.02651,-0.46421,-0.43821,-0.10485,-0.21597,-0.11201,-0.26764,0.11925,0.08898,-0.48342,-0.5419,-0.25972,-0.22668,-0.25898,-0.33601,0.06815,0.08468,-0.41414,-0.48275,-0.38569,-0.16459,-0.09249,-0.1462,0.01552,-0.06714
0.02413,0.01236,-0.008,-0.04177,-0.00243,-0.0542,0.00384,-0.00967,-0.01846,-0.00692,0.0107,-0.02288,-0.12114,0.00159,-0.01274,-0.0107,0.0208,0.03097,0.01568,-0.0395,-0.02151,-0.02881,0.0026,0.02591,0.06537,0.01552,-0.01695,-0.01223,-0.0118,-0.00827,0.01138,-0.00592,0.0161,-0.0465,0.13185,0.21469,0.00374,0.16665,-0.02502,-0.04183,-0.06678,-0.01924,0.03143,0.07319,0.12886,0.25034,0.03002,0.04959,-0.02383,-0.09731,0.17854,0.19475,0.1941,0.1211,0.04011,0.05262,-0.01394,-0.15832,0.09415,0.13996,0.14194,0.22533,0.01124,0.07381
-0.00844,-0.05567,0.01977,0.05824,0.02213,-0.03263,-0.04717,0.04801,-0.04691,-0.02226,0.00984,0.00206,-0.04285,-0.04268,-0.00773,-0.03087,-0.04623,-0.04186,0.00331,-0.04484,-0.05675,0.01587,-0.04431,0.01768,-0.03052,-0.06802,-0.02395,-0.02081,-0.03419,-0.12609,-0.03275,-0.03999,-0.02892,-0.06572,-0.11922,-0.03537,-0.07453,-0.19578,-0.09375,0.06424,-0.02995,-0.10317,0.00516,-0.12453,-0.28361,-0.20307,-0.03789,-0.03166,-0.11021,-0.15003,-0.12624,-0.06419,-0.27148,-0.20163,-0.06924,-0.03478,-0.06565,-0.11792,-0.14544,-0.12067,-0.10704,-0.28372,-0.09411,0.0136
-0.27002,-0.1572,-0.14306,-0.05214,-0.03994,0.09267,-0.03495,0.05345,0.04155,-0.22193,-0.13099,0.2233,0.12372,-0.02927,0.03088,0.06156,-0.118,-0.16929,-0.0274,0.1281,0.03896,-0.09061,-0.08211,0.10708,-0.02309,-0.06973,0.12271,0.07608,-0.03021,-0.12106,-0.01993,0.02221,-0.01199,-0.02496,0.50507,0.31327,0.15255,0.26156,0.08683,0.22024,0.01644,0.10134,0.33306,0.40117,0.13737,0.28429,0.04648,0.19778,-0.07889,-0.06362,0.54747,0.57719,0.31786,0.32308,0.24351,0.11398,0.07918,-0.03144,0.62171,0.28623,0.19345,0.34155,0.13989,0.20849
-0.08937,-0.05539,0.04371,0.10942,-0.13113,-0.01614,-0.05174,0.02266,0.09019,-0.01451,-0.05447,0.09267,0.10557,-0.04113,-0.0957,0.1199,-0.02115,-0.06046,0.04984,-0.11256,-0.03439,0.00431,-0.08704,0.12606,-0.02065,-0.05494,0.04931,0.04408,0.01652,-0.14094,-0.04366,0.21088,0.11746,-0.01272,1.39994,1.02992,-0.16858,0.92425,0.28519,0.32503,0.08442,0.20616,0.0687,1.10254,0.77756,0.77391,0.09497,0.13883,0.04929,0.43707,1.41211,1.38686,1.04741,0.91115,0.35646,0.15932,0.43303,0.50489,1.64992,1.10021,-0.18127,0.25686,0.41663,0.08454
-0.22913,-0.05532,0.04798,0.17393,-0.1463,-0.00806,-0.10647,0.08986,-0.00962,-0.04242,0.00886,0.0968,0.14742,0.08204,0.07723,0.11826,-0.01845,-0.08306,0.15417,-0.27854,-0.1424,-0.14474,-0.13171,-0.03617,0.02563,-0.16702,0.18977,0.04031,0.15524,-0.13249,-0.0548,-0.03035,0.05883,-0.02097,0.92559,0.58499,0.19785,1.06648,0.26841,0.07149,-0.24603,-0.1114,0.01216,0.75382,0.96959,0.98021,0.09245,0.33322,-0.05848,0.14648,1.01017,0.91397,1.13464,1.01216,0.48775,0.26474,0.12131,0.14034,1.05742,0.68716,0.59983,0.8183,0.41718,0.47691
-0.04721,-0.17731,0.09355,0.04132,0.02094,0.00102,-0.02733,0.07338,0.00519,-0.09395,-0.08918,0.02558,0.00158,-0.08233,-0.07507,-0.01231,-0.07298,-0.09915,0.01979,-0.02353,-0.01757,0.03471,-0.05139,0.04967,-0.08194,-0.11205,0.05055,0.06099,0.0649,-0.07121,-0.03518,-0.00412,-0.04818,-0.05338,0.95376,0.63522,0.2309,0.55751,0.15331,0.39859,-0.00802,-0.11917,0.32889,0.9869,0.47466,0.59294,0.26617,0.15697,-0.1369,0.07135,0.91477,0.74147,0.83513,0.65172,0.19735,0.2094,0.00334,0.03296,0.93204,0.60408,0.055,0.55617,0.24116,0.18616
0.04866,0.04893,0.09739,0.12929,-0.0094,-0.02288,-0.03166,0.11587,-0.02466,0.08757,0.15863,0.0327,0.09988,0.07966,0.03651,0.04307,0.04477,-0.12687,-0.03855,-0.0695,-0.1446,-0.08924,-0.08182,-0.09428,0.02564,0.07803,0.03169,0.01027,-0.00346,-0.13632,0.00546,-0.10704,0.00126,0.06344,0.08778,-0.03322,-0.10866,0.03441,0.07782,-0.02309,-0.15826,-0.07052,-0.11059,-0.10033,-0.10968,0.04694,0.02183,0.19926,-0.03116,0.11208,0.0227,-0.189,0.21997,0.13354,0.09616,0.14738,0.09098,0.08561,0.23842,0.138,0.06638,0.11351,-0.01644,0.15862
-0.02277,-0.19195,0.04138,0.03155,-0.05059,-0.04434,-0.01566,0.0136,-0.05385,-0.02989,0.00173,0.02368,0.02466,0.0354,-0.08361,-0.0586,-0.09104,-0.03484,-0.00505,-0.02204,-0.01944,-0.01703,-0.07331,-0.09457,-0.03822,-0.11194,0.02227,0.01369,-0.01268,-0.0398,-0.09088,-0.0587,-0.03658,-0.00718,0.20512,0.272,0.08184,0.05966,0.02612,0.09158,-0.01348,-0.10117,0.11863,0.18124,0.05736,0.11786,0.05771,0.10144,-0.03397,0.09475,0.2423,0.05728,0.18654,0.10025,0.11884,0.11281,0.0461,0.08093,0.2801,0.11645,0.09597,0.1076,0.08819,0.10567
0.00904,-0.05854,0.0646,0.06949,0.072,-0.05497,0.02603,0.05058,-0.07338,0.01629,0.04818,-0.03183,-0.015,0.03281,0.05622,-0.03816,0.00914,0.00722,0.02179,-0.02411,-0.05068,-0.0287,-0.0225,-0.02181,0.01176,-0.01108,0.05523,0.02148,0.00726,-0.00325,0.04602,-0.04586,0.30845,0.19255,0.2178,0.41547,0.22307,0.2325,-0.01481,-0.03842,0.10469,0.1061,0.18762,0.19723,0.23928,0.21984,-0.03138,0.01879,0.10394,0.05661,0.32331,0.30953,0.1807,0.18541,-0.00315,-0.02118,0.17063,0.06537,0.14475,0.34708,0.32541,0.32811,0.08792,0.1839
-0.01165,0.02538,-0.00456,0.03409,0.02541,0.0301,-0.00676,0.02476,0.02649,0.02213,0.0635,-0.00556,-0.01454,0.00388,0.03743,0.01266,0.01055,0.01015,0.00576,0.00468,0.03935,0.00437,0.02767,-0.01705,0.01301,0.02019,-0.0006,-0.01082,0.0107,0.01174,0.00229,-0.00913,-0.00015,0.06611,-0.03463,-0.05014,-0.02286,0.02441,0.09434,0.17275,0.01336,0.00722,-0.03145,0.00711,-0.00916,-0.02416,0.03677,-0.02239,0.01736,0.01715,-0.04337,-0.0459,-0.02305,0.01812,0.04555,0.03724,0.02786,0.00751,-0.05482,-0.01081,0.00996,-0.02283,-0.0493,0.03781
0.00861,0.03161,0.03525,0.03406,0.01105,0.0744,0.04116,0.0115,0.02672,0.06473,0.02052,0.02819,0.0412,0.04257,0.00332,0.03706,0.03158,0.00866,0.06129,0.01345,0.04467,0.04608,0.00995,-0.02605,0.00404,0.027,0.02169,0.02838,0.02357,0.02183,0.03756,0.06702,-0.01568,0.05809,0.2927,0.23051,0.17647,0.22917,0.0612,0.28649,0.03913,0.01693,0.27515,0.30965,0.20896,0.18214,0.14367,0.13947,0.04272,0.04018,0.29758,0.26231,0.19195,0.23616,0.07117,0.10667,0.0266,0.06498,0.24661,0.23099,0.16813,0.28329,0.2821,0.14933
0.00362,0.00182,-0.04011,0.03386,0.00276,0.02955,-0.06774,-0.02893,-0.10959,-0.02156,-0.04408,-0.02347,-0.06944,-0.01296,0.01469,-0.07871,-0.05031,-0.01459,0.00833,-0.0429,0.09236,-0.28903,-0.13821,-0.10341,0.03305,-0.0174,0.07995,0.0615,0.07637,0.04948,-0.03901,-0.1557,0.07028,-0.04701,0.52854,0.2864,0.24192,0.55615,0.20989,0.12537,-0.07151,0.07674,0.13333,0.47946,0.4732,0.52249,-0.0455,0.1422,0.00028,0.05813,0.56881,0.42782,0.6906,0.63896,0.34499,0.224,-0.01459,0.00026,0.47606,0.34072,0.35887,0.63397,0.20003,0.39608
-0.06163,-0.01897,-0.02172,0.01021,-0.00516,-0.11349,0.04446,-0.00918,0.02415,-0.02912,-0.02056,-0.02334,-0.04844,0.0411,0.00037,0.04148,-0.03415,-0.04673,0.06477,-0.02069,0.02771,-0.0432,0.06032,0.0247,-0.02424,-0.0225,0.01267,0.04859,0.02546,0.03108,0.01789,0.02602,0.13122,-0.01984,0.21174,0.2466,0.13765,0.26962,0.25574,0.22388,0.15371,0.10724,0.12497,0.36004,0.39562,0.53215,0.09983,0.16874,0.15624,0.24059,0.25954,0.26387,0.56281,0.54107,0.3949,0.24278,0.15821,0.17931,0.34554,0.1965,0.39836,0.63813,0.35148,0.37961
-0.03561,0.02498,0.02982,-0.01549,-0.02045,-0.04152,-0.02031,0.0229,0.0079,-0.02624,-0.04745,-0.01382,-0.00786,0.05504,-0.0169,-0.01566,0.05092,0.02456,-0.00269,-0.00663,-0.00433,0.01791,-0.00326,0.02086,0.04582,0.05929,0.03055,0.02834,0.00368,0.05744,0.05405,0.05384,0.29474,0.22285,0.4342,0.18474,0.03611,0.24379,0.14228,0.17158,0.21976,0.23809,0.21884,0.58223,0.26039,0.39964,0.12568,0.13801,0.20682,0.25757,0.31157,0.29309,0.42926,0.38976,0.15734,0.13567,0.23663,0.19324,0.46071,0.28481,0.10111,0.40273,0.1416,0.13119
-0.18604,-0.05445,0.06144,0.05102,0.01542,-0.07703,-0.00969,0.01535,-0.10273,-0.02347,-0.02456,-0.01761,-0.00657,-0.00025,-0.08177,0.005,-0.05305,-0.03088,0.06316,-0.03344,-0.0554,0.00609,-0.06186,0.00066,-0.03777,-0.05876,0.02257,0.02254,0.12693,-0.16293,-0.04581,-0.08204,0.17204,-0.03239,0.23776,0.2126,-0.0217,0.12011,0.18933,0.20674,0.08265,0.00491,0.18588,0.29303,0.13693,0.19968,-0.013,0.06231,0.08355,0.09562,0.30741,0.3464,0.32249,0.19187,0.20572,0.12845,0.15251,0.04521,0.36774,0.1493,0.07199,0.32051,0.0222,0.17989
-0.0005,-0.08658,0.05303,0.06197,-0.07392,-0.22295,-0.03262,0.09104,-0.10575,-0.07293,0.01552,-0.0053,-0.04696,-0.07792,-0.14687,-0.07151,-0.06751,-0.07018,-0.00117,-0.17482,-0.20184,-0.15645,-0.20015,-0.03143,-0.04418,-0.08444,-0.03927,0.00338,-0.00126,-0.17988,-0.14742,-0.09742,-0.01762,-0.23482,0.20958,0.26304,0.04539,-0.00352,0.01311,-0.31053,-0.15199,-0.10806,-0.1455,-0.20018,-0.00707,0.14927,-0.12595,0.02747,-0.12038,-0.07685,0.30245,0.28649,0.16043,0.123,0.03668,-0.04267,0.00546,-0.07015,0.37934,0.12901,0.10784,0.20922,0.01558,0.16577
-0.13086,-0.08599,0.02939,0.20495,-0.05071,-0.1913,-0.00746,-0.01115,0.01713,0.03199,0.0366,-0.03987,-0.05305,-0.07383,-0.14582,0.19057,-0.15737,-0.20834,0.11267,-0.18379,-0.25854,-0.10712,-0.07794,0.08634,-0.17993,-0.04299,-0.02439,-0.01801,-0.01356,-0.45461,-0.17177,-0.02662,-0.00249,-0.27884,-0.52125,-0.22552,-0.30723,-0.79538,-0.75684,-0.71364,-0.29792,-0.12898,-0.51443,-0.91886,-0.76487,-0.83307,-0.53865,-0.30958,-0.32173,-0.1879,-0.30777,-0.22015,-0.77681,-0.9541,-0.54096,-0.38179,-0.06159,-0.21652,-0.31201,-0.38864,-0.55954,-0.85946,-0.19333,-0.6208
-0.11339,-0.09097,0.04953,0.157,-0.01059,-0.17635,0.01538,0.07415,0.05294,-0.11165,-0.06085,-0.04958,0.03116,-0.08114,-0.07603,0.04878,-0.11618,-0.09101,0.1689,-0.01075,-0.00988,0.10881,-0.01717,0.11046,-0.10687,-0.13219,0.05962,0.14695,0.07235,-0.1514,-0.05789,0.01902,-0.09421,-0.26823,0.00476,0.09614,-0.12591,-0.14846,0.3919,0.5448,-0.10569,-0.16497,0.32754,0.25174,-0.03555,0.05051,0.08863,0.34396,-0.20162,-0.12232,0.06968,0.0398,0.18457,-0.00607,0.34686,0.3551,-0.12464,-0.16214,0.1075,0.03308,-0.10829,0.29837,0.27416,0.47489
-0.02303,-0.01676,0.00123,0.0326,-0.02087,0.00377,-0.01723,0.00269,0.02133,-0.02174,0.06103,0.00144,0.02098,0.01687,0.04356,0.01352,-0.03477,-0.02973,0.00583,-0.03277,0.01383,-0.01665,-0.03897,-0.0164,-0.01094,-0.02405,-0.01344,0.00136,0.01976,-0.02501,-0.04613,0.01263,-0.05866,-0.04652,-0.06983,0.00983,-0.02312,-0.10496,-0.05637,-0.09632,-0.0249,-0.06455,-0.01931,-0.13455,-0.08715,-0.16161,-0.05937,-0.01872,-0.05045,-0.08539,-0.05077,-0.07857,-0.11845,-0.12844,-0.05667,-0.0326,-0.05093,-0.02696,-0.10689,-0.01504,-0.04656,-0.15078,-0.02493,-0.1342
-0.01587,-0.04312,-0.02521,-0.03344,-0.01205,-0.01257,0.10097,-0.07609,-0.01664,0.01048,0.02385,0.00175,0.01377,0.01851,0.03375,-0.02457,-0.05653,-0.02235,-0.00264,0.00221,0.00512,0.00726,-0.06169,-0.05692,-0.0447,-0.02411,-0.00177,-0.04788,-0.02669,-0.03108,-0.04156,-0.02034,-0.08662,-0.09909,-0.1146,-0.09613,-0.11162,-0.09293,-0.18816,-0.06294,-0.00864,-0.04487,-0.08062,-0.11807,-0.13647,-0.23969,-0.09716,-0.09923,-0.05267,-0.08239,-0.07416,-0.11722,-0.17284,-0.16102,-0.09806,-0.10322,-0.09984,-0.04334,-0.09632,-0.1073,-0.11067,-0.25373,-0.20558,-0.15754
-0.07606,-0.00669,0.12623,-0.00548,-0.12328,-0.11484,-0.07555,0.08694,0.1002,-0.02248,-0.12546,-0.08763,0.01985,-0.00904,-0.1135,0.14751,-0.04085,-0.12398,0.0504,-0.05997,-0.04546,0.08578,0.01447,0.03525,-0.03876,-0.04266,-0.00896,0.07184,0.10346,-0.08455,-0.04397,0.1038,0.03174,-0.13314,0.79345,0.52402,0.25093,0.50438,0.16577,0.3246,-0.03009,-0.04856,0.4668,0.79252,0.53223,0.56117,0.11844,0.17495,-0.11494,0.0089,0.73717,0.54361,0.65024,0.47936,0.17966,0.09339,-0.10505,-0.09313,0.86472,0.49108,0.16078,0.5383,0.2084,0.08875
0.11288,-0.14411,-0.08855,-0.08462,-0.00618,0.00072,-0.01357,-0.11213,0.02878,0.01148,-0.10488,-0.03281,0.08391,-0.01309,-0.02199,0.00585,0.09295,0.26182,-0.03007,0.04446,-0.06347,0.01992,0.03668,0.08123,0.15857,0.22563,0.19291,-0.00341,0.01476,0.02809,0.03026,0.04775,0.76901,0.68272,0.65402,0.40734,0.31685,0.77085,0.55031,0.6544,0.61264,0.86665,0.57442,1.08772,0.58934,0.71535,0.2328,0.25086,0.70809,0.82273,0.73299,0.95926,0.95052,0.95901,0.69623,0.50928,0.6571,0.77209,0.79156,0.54818,0.21754,0.95202,0.47528,0.35673
